uniform.jl	1	6.29
uniform.jl	2	9.25
uniform.jl	3	8.39
uniform.jl	4	7.21
uniform.jl	5	7.23
uniform.jl	6	7.35
uniform.jl	7	7.45
uniform.jl	8	7.78
uniform.jl	9	9.08
uniform.jl	10	7.81
uniform.jl	11	7.53
uniform.jl	12	7.6
uniform.jl	13	8.7
uniform.jl	14	7.55
uniform.jl	15	8.19
uniform.jl	16	8.79
uniform.jl	17	9.48
uniform.jl	18	13.21
uniform.jl	19	15.41
uniform.jl	20	18.34
uniform.jl	21	27.19
uniform.jl	22	51.25
uniform.jl	23	97.09
uniform.jl	24	201.55
uniform.jl	25	378.27
uniform.jl	26	821.27
uniform.jl	27	1695.79
