circuit.problog	1	0.14
circuit.problog	2	0.12
circuit.problog	3	0.17
circuit.problog	4	0.15
circuit.problog	5	0.16
circuit.problog	6	0.26
circuit.problog	7	0.23
circuit.problog	8	0.25
circuit.problog	9	0.27
circuit.problog	10	0.33
circuit.problog	11	0.36
circuit.problog	12	0.31
circuit.problog	13	0.34
circuit.problog	14	0.42
circuit.problog	15	0.39
circuit.problog	16	0.49
circuit.problog	17	0.52
circuit.problog	18	0.52
circuit.problog	19	0.54
circuit.problog	20	0.62
circuit.problog	21	0.62
circuit.problog	22	0.61
circuit.problog	23	0.69
circuit.problog	24	0.69
circuit.problog	25	0.75
circuit.problog	26	0.79
circuit.problog	27	0.87
circuit.problog	28	0.84
circuit.problog	29	0.94
linear.problog	1	0.11
linear.problog	2	0.15
linear.problog	3	0.16
linear.problog	4	0.42
linear.problog	5	4.36
