circuit.problog	1	0.12
circuit.problog	2	0.11
circuit.problog	3	0.14
circuit.problog	4	0.15
circuit.problog	5	0.14
circuit.problog	6	0.16
circuit.problog	7	0.17
circuit.problog	8	0.16
circuit.problog	9	0.18
circuit.problog	10	0.19
circuit.problog	11	0.18
circuit.problog	12	0.21
circuit.problog	13	0.21
circuit.problog	14	0.21
circuit.problog	15	0.22
circuit.problog	16	0.22
circuit.problog	17	0.24
circuit.problog	18	0.23
circuit.problog	19	0.26
circuit.problog	20	0.27
circuit.problog	21	0.28
circuit.problog	22	0.27
circuit.problog	23	0.28
circuit.problog	24	0.29
circuit.problog	25	0.32
circuit.problog	26	0.32
circuit.problog	27	0.32
circuit.problog	28	0.32
circuit.problog	29	0.34
circuit.problog	30	0.34
linear.problog	1	0.12
linear.problog	2	0.12
linear.problog	3	0.17
linear.problog	4	0.32
linear.problog	5	2.36
linear.problog	6	89.06
