uniform.jl	1	7.71
uniform.jl	2	7.55
uniform.jl	3	6.77
uniform.jl	4	7.06
uniform.jl	5	7.16
uniform.jl	6	8.31
uniform.jl	7	8.04
uniform.jl	8	9.47
uniform.jl	9	7.63
uniform.jl	10	7.58
uniform.jl	11	7.66
uniform.jl	12	8.97
uniform.jl	13	8.03
uniform.jl	14	8.38
uniform.jl	15	8.7
uniform.jl	16	9.29
uniform.jl	17	12.97
uniform.jl	18	13.36
uniform.jl	19	19.87
uniform.jl	20	26.44
uniform.jl	21	48.39
uniform.jl	22	95.26
uniform.jl	23	196.49
uniform.jl	24	427.4
uniform.jl	25	824.95
uniform.jl	26	1650.08
uniform.jl	27	3706.94
