interleaved.jl	1	5.9
interleaved.jl	2	6.87
interleaved.jl	3	7.0
interleaved.jl	4	6.91
interleaved.jl	5	6.9
interleaved.jl	6	7.11
interleaved.jl	7	7.14
interleaved.jl	8	7.08
interleaved.jl	9	8.83
interleaved.jl	10	6.8
interleaved.jl	11	6.86
interleaved.jl	12	6.95
interleaved.jl	13	7.54
interleaved.jl	14	8.7
interleaved.jl	15	8.7
interleaved.jl	16	7.05
interleaved.jl	17	7.34
interleaved.jl	18	7.13
interleaved.jl	19	7.12
interleaved.jl	20	7.02
interleaved.jl	21	7.18
interleaved.jl	22	7.23
interleaved.jl	23	7.42
interleaved.jl	24	7.18
interleaved.jl	25	7.46
interleaved.jl	26	7.72
interleaved.jl	27	6.91
interleaved.jl	28	7.44
interleaved.jl	29	7.07
interleaved.jl	30	7.87
interleaved.jl	31	7.98
interleaved.jl	32	8.48
interleaved.jl	33	8.18
interleaved.jl	34	8.55
interleaved.jl	35	7.23
interleaved.jl	36	7.12
interleaved.jl	37	10.16
interleaved.jl	38	8.89
interleaved.jl	39	7.06
interleaved.jl	40	6.91
interleaved.jl	41	7.25
interleaved.jl	42	7.29
interleaved.jl	43	7.06
interleaved.jl	44	6.95
interleaved.jl	45	7.37
interleaved.jl	46	7.07
interleaved.jl	47	6.98
interleaved.jl	48	7.26
interleaved.jl	49	7.45
interleaved.jl	50	8.99
interleaved.jl	51	8.92
interleaved.jl	52	8.78
interleaved.jl	53	9.27
interleaved.jl	54	7.2
interleaved.jl	55	6.88
interleaved.jl	56	7.11
interleaved.jl	57	6.84
interleaved.jl	58	7.4
interleaved.jl	59	7.09
interleaved.jl	60	7.12
interleaved.jl	61	6.94
interleaved.jl	62	6.89
