circuit.problog	1	0.11
circuit.problog	2	0.11
circuit.problog	3	0.13
circuit.problog	4	0.14
circuit.problog	5	0.13
circuit.problog	6	0.15
circuit.problog	7	0.17
circuit.problog	8	0.18
circuit.problog	9	0.2
circuit.problog	10	0.22
circuit.problog	11	0.23
circuit.problog	12	0.25
circuit.problog	13	0.25
circuit.problog	14	0.26
circuit.problog	15	0.26
circuit.problog	16	0.28
circuit.problog	17	0.29
circuit.problog	18	0.28
circuit.problog	19	0.32
circuit.problog	20	0.33
circuit.problog	21	0.34
circuit.problog	22	0.35
circuit.problog	23	0.36
circuit.problog	24	0.38
circuit.problog	25	0.39
circuit.problog	26	0.4
circuit.problog	27	0.39
circuit.problog	28	0.43
circuit.problog	29	0.41
circuit.problog	30	0.45
interleaved.jl	1	8.94
interleaved.jl	2	7.7
interleaved.jl	3	7.41
interleaved.jl	4	6.75
interleaved.jl	5	6.62
interleaved.jl	6	6.81
interleaved.jl	7	6.78
interleaved.jl	8	7.15
interleaved.jl	9	6.85
interleaved.jl	10	6.82
interleaved.jl	11	7.28
interleaved.jl	12	6.74
interleaved.jl	13	7.09
interleaved.jl	14	8.62
interleaved.jl	15	7.27
interleaved.jl	16	8.77
interleaved.jl	17	8.86
interleaved.jl	18	7.81
interleaved.jl	19	6.53
interleaved.jl	20	6.64
interleaved.jl	21	7.07
interleaved.jl	22	6.6
interleaved.jl	23	6.63
interleaved.jl	24	7.96
interleaved.jl	25	7.01
interleaved.jl	26	6.85
interleaved.jl	27	6.79
interleaved.jl	28	8.84
interleaved.jl	29	8.13
interleaved.jl	30	8.21
interleaved_lsb_first.jl	1	7.16
interleaved_lsb_first.jl	2	7.82
interleaved_lsb_first.jl	3	6.78
interleaved_lsb_first.jl	4	6.74
interleaved_lsb_first.jl	5	6.71
interleaved_lsb_first.jl	6	8.18
interleaved_lsb_first.jl	7	7.25
interleaved_lsb_first.jl	8	6.51
interleaved_lsb_first.jl	9	7.2
interleaved_lsb_first.jl	10	7.06
interleaved_lsb_first.jl	11	7.47
interleaved_lsb_first.jl	12	8.45
interleaved_lsb_first.jl	13	6.62
interleaved_lsb_first.jl	14	6.76
interleaved_lsb_first.jl	15	6.42
interleaved_lsb_first.jl	16	6.48
interleaved_lsb_first.jl	17	8.79
interleaved_lsb_first.jl	18	6.41
interleaved_lsb_first.jl	19	6.57
interleaved_lsb_first.jl	20	6.48
interleaved_lsb_first.jl	21	8.05
interleaved_lsb_first.jl	22	8.84
interleaved_lsb_first.jl	23	6.42
interleaved_lsb_first.jl	24	6.44
interleaved_lsb_first.jl	25	8.34
interleaved_lsb_first.jl	26	8.35
interleaved_lsb_first.jl	27	9.1
interleaved_lsb_first.jl	28	8.1
interleaved_lsb_first.jl	29	8.57
interleaved_lsb_first.jl	30	8.97
