interleaved_lsb_first.jl	1	8.33
interleaved_lsb_first.jl	2	6.55
interleaved_lsb_first.jl	3	6.98
interleaved_lsb_first.jl	4	6.95
interleaved_lsb_first.jl	5	7.1
interleaved_lsb_first.jl	6	7.09
interleaved_lsb_first.jl	7	7.52
interleaved_lsb_first.jl	8	7.27
interleaved_lsb_first.jl	9	7.76
interleaved_lsb_first.jl	10	8.72
interleaved_lsb_first.jl	11	9.37
interleaved_lsb_first.jl	12	9.79
interleaved_lsb_first.jl	13	6.97
interleaved_lsb_first.jl	14	7.11
interleaved_lsb_first.jl	15	6.92
interleaved_lsb_first.jl	16	6.85
interleaved_lsb_first.jl	17	6.72
interleaved_lsb_first.jl	18	6.89
interleaved_lsb_first.jl	19	8.4
interleaved_lsb_first.jl	20	6.79
interleaved_lsb_first.jl	21	6.8
interleaved_lsb_first.jl	22	7.19
interleaved_lsb_first.jl	23	6.77
interleaved_lsb_first.jl	24	7.13
interleaved_lsb_first.jl	25	7.58
interleaved_lsb_first.jl	26	7.8
interleaved_lsb_first.jl	27	7.35
interleaved_lsb_first.jl	28	8.54
interleaved_lsb_first.jl	29	7.12
