interleaved_lsb_first.jl	1	6.54
interleaved_lsb_first.jl	2	6.81
interleaved_lsb_first.jl	3	6.62
interleaved_lsb_first.jl	4	7.03
interleaved_lsb_first.jl	5	8.82
interleaved_lsb_first.jl	6	7.1
interleaved_lsb_first.jl	7	7.6
interleaved_lsb_first.jl	8	7.8
interleaved_lsb_first.jl	9	7.82
interleaved_lsb_first.jl	10	9.56
interleaved_lsb_first.jl	11	10.02
interleaved_lsb_first.jl	12	7.94
interleaved_lsb_first.jl	13	7.19
interleaved_lsb_first.jl	14	6.93
interleaved_lsb_first.jl	15	7.26
interleaved_lsb_first.jl	16	6.9
interleaved_lsb_first.jl	17	6.85
interleaved_lsb_first.jl	18	8.73
interleaved_lsb_first.jl	19	7.05
interleaved_lsb_first.jl	20	6.91
interleaved_lsb_first.jl	21	7.31
interleaved_lsb_first.jl	22	7.14
interleaved_lsb_first.jl	23	7.25
interleaved_lsb_first.jl	24	7.49
interleaved_lsb_first.jl	25	8.14
interleaved_lsb_first.jl	26	7.91
interleaved_lsb_first.jl	27	9.01
interleaved_lsb_first.jl	28	7.29
interleaved_lsb_first.jl	29	7.2
